Id,SalePrice
1584,203130.30120437872
1585,203130.30120437872
1586,107512.00282938869
1587,97856.1735795271
1588,142781.11521727213
1589,128371.68952810462
1590,113497.96400634472
1591,113497.96400634472
1592,104032.75646962035
1593,143517.7003187227
1594,106195.06459069712
1595,143517.7003187227
1596,191293.28072533646
1597,177628.3856765757
1598,220700.71584959625
1599,191630.89769356055
1600,191630.89769356055
1601,93152.86867031333
1602,93152.86867031333
1603,83751.16561800265
1604,293767.3615465336
1605,233580.38745862254
1606,177324.65236526582
1607,147439.9397506649
1608,251967.68554674013
1609,251967.68554674013
1610,221006.1479327278
1611,147439.9397506649
1612,204823.96291489134
1613,138722.28409366572
1614,95837.36282130044
1615,96582.96941100937
1616,96582.96941100937
1617,96582.96941100937
1618,147439.9397506649
1619,169583.8364119894
1620,147439.9397506649
1621,138722.28409366572
1622,147439.9397506649
1623,233580.38745862254
1624,233580.38745862254
1625,156524.1581189643
1626,138050.84144734673
1627,178053.52449888393
1628,201414.00690524984
1629,178053.52449888393
1630,349771.2214188632
1631,139695.40862062186
1632,229997.25945348083
1633,173745.10974277565
1634,173745.10974277565
1635,178527.7613652637
1636,178527.7613652637
1637,178053.52449888393
1638,190398.48150519238
1639,165010.10352046884
1640,190398.48150519238
1641,165010.10352046884
1642,276704.59930155496
1643,205156.61630423478
1644,205156.61630423478
1645,187027.85684867494
1646,165010.10352046884
1647,165010.10352046884
1648,138050.84144734673
1649,156263.669038339
1650,138050.84144734673
1651,138050.84144734673
1652,104443.42866330263
1653,104443.42866330263
1654,137832.3600628934
1655,137832.3600628934
1656,137832.3600628934
1657,137832.3600628934
1658,193232.90070905184
1659,147898.17195848146
1660,150037.21619780659
1661,386292.04604726157
1662,336318.4861547431
1663,386292.04604726157
1664,386292.04604726157
1665,386292.04604726157
1666,318996.02107762586
1667,336318.4861547431
1668,386292.04604726157
1669,336318.4861547431
1670,386292.04604726157
1671,215827.14272744136
1672,336318.4861547431
1673,215827.14272744136
1674,215827.14272744136
1675,215827.14272744136
1676,215827.14272744136
1677,215827.14272744136
1678,386292.04604726157
1679,336318.4861547431
1680,386292.04604726157
1681,386292.04604726157
1682,318996.02107762586
1683,215827.14272744136
1684,201414.00690524984
1685,201414.00690524984
1686,191630.89769356055
1687,201414.00690524984
1688,201414.00690524984
1689,201414.00690524984
1690,201414.00690524984
1691,201414.00690524984
1692,214366.4272374786
1693,201414.00690524984
1694,178053.52449888393
1695,178053.52449888393
1696,201414.00690524984
1697,162651.27904903083
1698,294010.5791562973
1699,294010.5791562973
1700,294010.5791562973
1701,294010.5791562973
1702,205156.61630423478
1703,205156.61630423478
1704,205156.61630423478
1705,250739.958440357
1706,327731.77376970596
1707,250739.958440357
1708,205156.61630423478
1709,205156.61630423478
1710,205156.61630423478
1711,250739.958440357
1712,205156.61630423478
1713,276704.59930155496
1714,205156.61630423478
1715,205156.61630423478
1716,213068.75061916246
1717,213068.75061916246
1718,185929.55721610034
1719,213068.75061916246
1720,213068.75061916246
1721,213068.75061916246
1722,185929.55721610034
1723,185929.55721610034
1724,213068.75061916246
1725,213068.75061916246
1726,213068.75061916246
1727,213068.75061916246
1728,213068.75061916246
1729,141984.30795196164
1730,133952.78993526427
1731,132949.47587251704
1732,132949.47587251704
1733,132949.47587251704
1734,132949.47587251704
1735,151686.49173305463
1736,132949.47587251704
1737,253256.3246192506
1738,294010.5791562973
1739,205156.61630423478
1740,205156.61630423478
1741,205156.61630423478
1742,205156.61630423478
1743,205156.61630423478
1744,343360.7225521264
1745,253256.3246192506
1746,191067.67559870126
1747,199064.88879030422
1748,199064.88879030422
1749,187027.85684867494
1750,165010.10352046884
1751,190398.48150519238
1752,138050.84144734673
1753,138050.84144734673
1754,165010.10352046884
1755,187027.85684867494
1756,138050.84144734673
1757,138050.84144734673
1758,138050.84144734673
1759,138050.84144734673
1760,149389.4208983894
1761,138050.84144734673
1762,138050.84144734673
1763,149389.4208983894
1764,138050.84144734673
1765,150037.21619780659
1766,138050.84144734673
1767,149389.4208983894
1768,150037.21619780659
1769,138050.84144734673
1770,161279.1352729539
1771,138050.84144734673
1772,149389.4208983894
1773,138050.84144734673
1774,138050.84144734673
1775,138050.84144734673
1776,138050.84144734673
1777,125423.69992332939
1778,161279.1352729539
1779,100320.78952732269
1780,138050.84144734673
1781,138050.84144734673
1782,108086.25164174712
1783,139340.18438668293
1784,116288.78988284519
1785,143167.3486405053
1786,139340.18438668293
1787,173123.7486305804
1788,92304.77194847162
1789,139340.18438668293
1790,108086.25164174712
1791,138050.84144734673
1792,138050.84144734673
1793,106335.97058102867
1794,161279.1352729539
1795,138050.84144734673
1796,156263.669038339
1797,138050.84144734673
1798,138050.84144734673
1799,138050.84144734673
1800,156263.669038339
1801,138050.84144734673
1802,138050.84144734673
1803,138050.84144734673
1804,189600.2171070656
1805,138050.84144734673
1806,139340.18438668293
1807,108086.25164174712
1808,139340.18438668293
1809,128438.99149434779
1810,108086.25164174712
1811,108443.10725905758
1812,110577.872675232
1813,108086.25164174712
1814,110577.872675232
1815,101387.93501260354
1816,116288.78988284519
1817,111402.77926511785
1818,112848.32276584022
1819,143167.3486405053
1820,108086.25164174712
1821,112799.07653250571
1822,139340.18438668293
1823,88804.78239979902
1824,174244.2322294245
1825,126134.38043837299
1826,126134.38043837299
1827,126134.38043837299
1828,126134.38043837299
1829,126134.38043837299
1830,108086.25164174712
1831,108086.25164174712
1832,108086.25164174712
1833,93152.86867031333
1834,139340.18438668293
1835,108086.25164174712
1836,93152.86867031333
1837,171370.08931466093
1838,93152.86867031333
1839,120155.48130315299
1840,142781.11521727213
1841,142781.11521727213
1842,113497.96400634472
1843,132949.47587251704
1844,145277.31145616723
1845,132949.47587251704
1846,132949.47587251704
1847,188914.86009668585
1848,99330.93040497821
1849,107512.00282938869
1850,113497.96400634472
1851,146694.43009023106
1852,142781.11521727213
1853,161918.84447907459
1854,213068.75061916246
1855,213068.75061916246
1856,213068.75061916246
1857,199396.41766457705
1858,133952.78993526427
1859,133952.78993526427
1860,185929.55721610034
1861,133952.78993526427
1862,114867.74707751065
1863,114867.74707751065
1864,114867.74707751065
1865,332905.05528344185
1866,332905.05528344185
1867,203130.30120437872
1868,255631.6854993404
1869,203130.30120437872
1870,203130.30120437872
1871,255631.6854993404
1872,203130.30120437872
1873,257874.5759839473
1874,128473.83948467448
1875,142177.8989044302
1876,142177.8989044302
1877,203130.30120437872
1878,203130.30120437872
1879,142177.8989044302
1880,128473.83948467448
1881,203130.30120437872
1882,203130.30120437872
1883,203130.30120437872
1884,203130.30120437872
1885,203130.30120437872
1886,255631.6854993404
1887,203130.30120437872
1888,203130.30120437872
1889,203130.30120437872
1890,113497.96400634472
1891,142781.11521727213
1892,113497.96400634472
1893,97856.1735795271
1894,113497.96400634472
1895,113497.96400634472
1896,113497.96400634472
1897,143517.7003187227
1898,143517.7003187227
1899,234519.55346616136
1900,177628.3856765757
1901,177628.3856765757
1902,177628.3856765757
1903,177628.3856765757
1904,177628.3856765757
1905,177628.3856765757
1906,179386.05196725228
1907,177628.3856765757
1908,140629.4643382156
1909,177216.8431661386
1910,136517.33168807425
1911,177628.3856765757
1912,291913.5049352281
1913,126726.85384851457
1914,93152.86867031333
1915,356996.832150138
1916,83601.43948531416
1917,233580.38745862254
1918,147439.9397506649
1919,138722.28409366572
1920,138722.28409366572
1921,348478.49729111773
1922,348478.49729111773
1923,172415.82651746232
1924,172415.82651746232
1925,251967.68554674013
1926,348478.49729111773
1927,177324.65236526582
1928,147439.9397506649
1929,138722.28409366572
1930,138722.28409366572
1931,138722.28409366572
1932,138722.28409366572
1933,155435.1723122805
1934,162651.27904903083
1935,178053.52449888393
1936,178053.52449888393
1937,178053.52449888393
1938,201414.00690524984
1939,349771.2214188632
1940,229997.25945348083
1941,178053.52449888393
1942,178527.7613652637
1943,229997.25945348083
1944,352781.64407186693
1945,427297.1409828164
1946,162651.27904903083
1947,427297.1409828164
1948,162651.27904903083
1949,263827.2252897395
1950,194385.02851347125
1951,214494.41445731724
1952,214494.41445731724
1953,190398.48150519238
1954,187027.85684867494
1955,165010.10352046884
1956,214494.41445731724
1957,165010.10352046884
1958,214494.41445731724
1959,156263.669038339
1960,156263.669038339
1961,156263.669038339
1962,104443.42866330263
1963,104443.42866330263
1964,104443.42866330263
1965,137832.3600628934
1966,137832.3600628934
1967,318996.02107762586
1968,336318.4861547431
1969,386292.04604726157
1970,336318.4861547431
1971,386292.04604726157
1972,336318.4861547431
1973,270986.88283658173
1974,336318.4861547431
1975,386292.04604726157
1976,215827.14272744136
1977,318996.02107762586
1978,318996.02107762586
1979,343232.23961768305
1980,215827.14272744136
1981,386292.04604726157
1982,215827.14272744136
1983,215827.14272744136
1984,215827.14272744136
1985,191630.89769356055
1986,191630.89769356055
1987,191630.89769356055
1988,201414.00690524984
1989,201414.00690524984
1990,201414.00690524984
1991,215827.14272744136
1992,173745.10974277565
1993,201414.00690524984
1994,173745.10974277565
1995,178053.52449888393
1996,294010.5791562973
1997,635820.4329865959
1998,294010.5791562973
1999,377020.642647052
2000,294010.5791562973
2001,294010.5791562973
2002,250739.958440357
2003,205156.61630423478
2004,205156.61630423478
2005,250739.958440357
2006,205156.61630423478
2007,205156.61630423478
2008,205156.61630423478
2009,213068.75061916246
2010,213068.75061916246
2011,185929.55721610034
2012,213068.75061916246
2013,213068.75061916246
2014,213068.75061916246
2015,213068.75061916246
2016,213068.75061916246
2017,213068.75061916246
2018,132949.47587251704
2019,137447.68376708726
2020,132949.47587251704
2021,145277.31145616723
2022,140629.4643382156
2023,145277.31145616723
2024,294010.5791562973
2025,294010.5791562973
2026,205156.61630423478
2027,205156.61630423478
2028,205156.61630423478
2029,180515.7195685305
2030,276704.59930155496
2031,250739.958440357
2032,345759.4394368708
2033,276704.59930155496
2034,205156.61630423478
2035,140629.4643382156
2036,205156.61630423478
2037,205156.61630423478
2038,344631.74025129894
2039,253256.3246192506
2040,253256.3246192506
2041,343360.7225521264
2042,232911.48845390807
2043,165010.10352046884
2044,165010.10352046884
2045,199064.88879030422
2046,165010.10352046884
2047,138050.84144734673
2048,150037.21619780659
2049,138050.84144734673
2050,187027.85684867494
2051,100320.78952732269
2052,138050.84144734673
2053,149389.4208983894
2054,126134.38043837299
2055,106143.89271425607
2056,149389.4208983894
2057,138050.84144734673
2058,161279.1352729539
2059,138050.84144734673
2060,149389.4208983894
2061,138050.84144734673
2062,138050.84144734673
2063,149389.4208983894
2064,138050.84144734673
2065,138050.84144734673
2066,138050.84144734673
2067,100320.78952732269
2068,138050.84144734673
2069,101387.93501260354
2070,108086.25164174712
2071,128438.99149434779
2072,108086.25164174712
2073,138050.84144734673
2074,138050.84144734673
2075,138050.84144734673
2076,156524.1581189643
2077,149389.4208983894
2078,138050.84144734673
2079,138050.84144734673
2080,138050.84144734673
2081,138050.84144734673
2082,138050.84144734673
2083,138050.84144734673
2084,138050.84144734673
2085,138050.84144734673
2086,108086.25164174712
2087,108086.25164174712
2088,108086.25164174712
2089,110577.872675232
2090,173123.7486305804
2091,108086.25164174712
2092,108086.25164174712
2093,168677.89112777688
2094,173123.7486305804
2095,108086.25164174712
2096,108086.25164174712
2097,170995.02881649183
2098,108086.25164174712
2099,108086.25164174712
2100,110577.872675232
2101,110577.872675232
2102,108086.25164174712
2103,108086.25164174712
2104,108086.25164174712
2105,111402.77926511785
2106,96520.15638514524
2107,108086.25164174712
2108,92558.81074311299
2109,108086.25164174712
2110,90143.07031254805
2111,174244.2322294245
2112,126134.38043837299
2113,174244.2322294245
2114,126134.38043837299
2115,174244.2322294245
2116,126134.38043837299
2117,126134.38043837299
2118,126134.38043837299
2119,126134.38043837299
2120,126134.38043837299
2121,81254.89119466589
2122,126134.38043837299
2123,81254.89119466589
2124,126134.38043837299
2125,108086.25164174712
2126,174244.2322294245
2127,108086.25164174712
2128,208422.76205477817
2129,111609.64220817931
2130,93152.86867031333
2131,93152.86867031333
2132,93152.86867031333
2133,93152.86867031333
2134,93152.86867031333
2135,88804.78239979902
2136,83751.16561800265
2137,155435.1723122805
2138,146072.63950252006
2139,132949.47587251704
2140,137447.68376708726
2141,145277.31145616723
2142,132949.47587251704
2143,145277.31145616723
2144,132949.47587251704
2145,137447.68376708726
2146,132949.47587251704
2147,188914.86009668585
2148,137447.68376708726
2149,146072.63950252006
2150,201233.21399705022
2151,113497.96400634472
2152,128371.68952810462
2153,146694.43009023106
2154,142781.11521727213
2155,149000.22420207036
2156,213068.75061916246
2157,213068.75061916246
2158,213068.75061916246
2159,213068.75061916246
2160,203130.30120437872
2161,203130.30120437872
2162,254055.79052225233
2163,332905.05528344185
2164,213068.75061916246
2165,201233.21399705022
2166,142177.8989044302
2167,192645.2163767023
2168,192645.2163767023
2169,203130.30120437872
2170,203130.30120437872
2171,142177.8989044302
2172,128473.83948467448
2173,128473.83948467448
2174,203130.30120437872
2175,203130.30120437872
2176,255631.6854993404
2177,203130.30120437872
2178,203130.30120437872
2179,203130.30120437872
2180,142177.8989044302
2181,203130.30120437872
2182,203130.30120437872
2183,203130.30120437872
2184,113497.96400634472
2185,142781.11521727213
2186,113497.96400634472
2187,113497.96400634472
2188,113497.96400634472
2189,132345.3996183836
2190,107512.00282938869
2191,107512.00282938869
2192,113497.96400634472
2193,201567.2377755861
2194,107512.00282938869
2195,142781.11521727213
2196,128919.9922575129
2197,146694.43009023106
2198,143517.7003187227
2199,143517.7003187227
2200,177628.3856765757
2201,194930.93959760416
2202,116393.91676839751
2203,177628.3856765757
2204,193288.27347138317
2205,177628.3856765757
2206,177628.3856765757
2207,177628.3856765757
2208,193288.27347138317
2209,177628.3856765757
2210,136517.33168807425
2211,93152.86867031333
2212,88804.78239979902
2213,102356.64084131198
2214,112588.97877078342
2215,93152.86867031333
2216,93152.86867031333
2217,73360.23592774542
2218,90999.50870839361
2219,90999.50870839361
2220,113216.92589951075
2221,356996.832150138
2222,309643.6612154806
2223,217447.20283286224
2224,169583.8364119894
2225,112179.89912575555
2226,138722.28409366572
2227,251967.68554674013
2228,260520.63426212972
2229,251967.68554674013
2230,221006.1479327278
2231,251967.68554674013
2232,221006.1479327278
2233,251967.68554674013
2234,260520.63426212972
2235,260520.63426212972
2236,251967.68554674013
2237,260520.63426212972
2238,138722.28409366572
2239,138722.28409366572
2240,155816.76080652652
2241,138722.28409366572
2242,95837.36282130044
2243,95837.36282130044
2244,95837.36282130044
2245,95837.36282130044
2246,177324.65236526582
2247,96582.96941100937
2248,147439.9397506649
2249,177324.65236526582
2250,147439.9397506649
2251,93152.86867031333
2252,138050.84144734673
2253,178053.52449888393
2254,178053.52449888393
2255,178053.52449888393
2256,201414.00690524984
2257,178053.52449888393
2258,178527.7613652637
2259,178053.52449888393
2260,162651.27904903083
2261,198250.85465824473
2262,229997.25945348083
2263,352781.64407186693
2264,417949.4299082619
2265,178053.52449888393
2266,352781.64407186693
2267,349771.2214188632
2268,427297.1409828164
2269,187027.85684867494
2270,214494.41445731724
2271,190398.48150519238
2272,190398.48150519238
2273,190398.48150519238
2274,187027.85684867494
2275,165010.10352046884
2276,190398.48150519238
2277,165010.10352046884
2278,138050.84144734673
2279,157145.62028389142
2280,138050.84144734673
2281,198628.85907772847
2282,198628.85907772847
2283,104443.42866330263
2284,136839.91438384485
2285,137832.3600628934
2286,138050.84144734673
2287,386292.04604726157
2288,318996.02107762586
2289,215827.14272744136
2290,386292.04604726157
2291,336318.4861547431
2292,386292.04604726157
2293,386292.04604726157
2294,336318.4861547431
2295,386292.04604726157
2296,215827.14272744136
2297,386292.04604726157
2298,386292.04604726157
2299,279138.3344681996
2300,318996.02107762586
2301,336318.4861547431
2302,215827.14272744136
2303,215827.14272744136
2304,215827.14272744136
2305,215827.14272744136
2306,215827.14272744136
2307,215827.14272744136
2308,215827.14272744136
2309,386292.04604726157
2310,215827.14272744136
2311,215827.14272744136
2312,201414.00690524984
2313,201414.00690524984
2314,178527.7613652637
2315,201414.00690524984
2316,201414.00690524984
2317,178527.7613652637
2318,201414.00690524984
2319,201414.00690524984
2320,201414.00690524984
2321,191630.89769356055
2322,191630.89769356055
2323,201414.00690524984
2324,201414.00690524984
2325,201414.00690524984
2326,201414.00690524984
2327,201414.00690524984
2328,201414.00690524984
2329,178053.52449888393
2330,178053.52449888393
2331,294010.5791562973
2332,377020.642647052
2333,294010.5791562973
2334,294010.5791562973
2335,377020.642647052
2336,294010.5791562973
2337,205156.61630423478
2338,205156.61630423478
2339,205156.61630423478
2340,327731.77376970596
2341,205156.61630423478
2342,205156.61630423478
2343,205156.61630423478
2344,205156.61630423478
2345,205156.61630423478
2346,205156.61630423478
2347,205156.61630423478
2348,205156.61630423478
2349,205156.61630423478
2350,345759.4394368708
2351,344631.74025129894
2352,205156.61630423478
2353,205156.61630423478
2354,141984.30795196164
2355,213068.75061916246
2356,213068.75061916246
2357,213068.75061916246
2358,213068.75061916246
2359,113912.98980247867
2360,145277.31145616723
2361,132949.47587251704
2362,253256.3246192506
2363,107916.67269560343
2364,146072.63950252006
2365,205156.61630423478
2366,205156.61630423478
2367,205156.61630423478
2368,250739.958440357
2369,205156.61630423478
2370,180515.7195685305
2371,205156.61630423478
2372,205156.61630423478
2373,250739.958440357
2374,250739.958440357
2375,253256.3246192506
2376,253256.3246192506
2377,253256.3246192506
2378,165010.10352046884
2379,165010.10352046884
2380,187027.85684867494
2381,187027.85684867494
2382,199064.88879030422
2383,190398.48150519238
2384,214494.41445731724
2385,165010.10352046884
2386,165010.10352046884
2387,149389.4208983894
2388,100320.78952732269
2389,149389.4208983894
2390,138050.84144734673
2391,138050.84144734673
2392,138050.84144734673
2393,138050.84144734673
2394,138050.84144734673
2395,138050.84144734673
2396,138050.84144734673
2397,149389.4208983894
2398,138050.84144734673
2399,76702.13013480492
2400,107133.00849490866
2401,126134.38043837299
2402,138050.84144734673
2403,138050.84144734673
2404,138050.84144734673
2405,138050.84144734673
2406,149389.4208983894
2407,125423.69992332939
2408,149389.4208983894
2409,138050.84144734673
2410,138050.84144734673
2411,138050.84144734673
2412,138050.84144734673
2413,138050.84144734673
2414,157145.62028389142
2415,138050.84144734673
2416,138050.84144734673
2417,138050.84144734673
2418,149389.4208983894
2419,125423.69992332939
2420,138050.84144734673
2421,138050.84144734673
2422,108086.25164174712
2423,116288.78988284519
2424,138050.84144734673
2425,149389.4208983894
2426,108086.25164174712
2427,170435.44375041826
2428,138050.84144734673
2429,138050.84144734673
2430,138050.84144734673
2431,138050.84144734673
2432,149389.4208983894
2433,138050.84144734673
2434,138050.84144734673
2435,138050.84144734673
2436,100320.78952732269
2437,138050.84144734673
2438,138050.84144734673
2439,128438.99149434779
2440,108086.25164174712
2441,126677.04372539348
2442,108086.25164174712
2443,108086.25164174712
2444,139340.18438668293
2445,110577.872675232
2446,108086.25164174712
2447,173123.7486305804
2448,108086.25164174712
2449,108086.25164174712
2450,136342.92044695275
2451,139340.18438668293
2452,108086.25164174712
2453,101387.93501260354
2454,101387.93501260354
2455,126134.38043837299
2456,104021.768773364
2457,126134.38043837299
2458,126134.38043837299
2459,90143.07031254805
2460,126134.38043837299
2461,126134.38043837299
2462,126134.38043837299
2463,174244.2322294245
2464,108086.25164174712
2465,174244.2322294245
2466,104021.768773364
2467,139340.18438668293
2468,108086.25164174712
2469,108086.25164174712
2470,93152.86867031333
2471,126726.85384851457
2472,93152.86867031333
2473,88804.78239979902
2474,83751.16561800265
2475,132949.47587251704
2476,143517.7003187227
2477,145277.31145616723
2478,145277.31145616723
2479,132949.47587251704
2480,155435.1723122805
2481,132949.47587251704
2482,145277.31145616723
2483,132949.47587251704
2484,132949.47587251704
2485,137447.68376708726
2486,132949.47587251704
2487,145277.31145616723
2488,137447.68376708726
2489,137447.68376708726
2490,132949.47587251704
2491,99108.56411506009
2492,201233.21399705022
2493,146694.43009023106
2494,113497.96400634472
2495,113497.96400634472
2496,219229.06521198407
2497,146694.43009023106
2498,143517.7003187227
2499,104336.63124896164
2500,149000.22420207036
2501,97856.1735795271
2502,113497.96400634472
2503,101340.54197378903
2504,142540.55149798107
2505,213068.75061916246
2506,203130.30120437872
2507,203130.30120437872
2508,203130.30120437872
2509,203130.30120437872
2510,203130.30120437872
2511,203130.30120437872
2512,203130.30120437872
2513,213068.75061916246
2514,257874.5759839473
2515,142177.8989044302
2516,192645.2163767023
2517,142177.8989044302
2518,142177.8989044302
2519,203130.30120437872
2520,159938.7625906009
2521,203130.30120437872
2522,203130.30120437872
2523,142177.8989044302
2524,142177.8989044302
2525,128473.83948467448
2526,142177.8989044302
2527,142177.8989044302
2528,128473.83948467448
2529,160029.43507836087
2530,140976.59311679724
2531,153050.17435311124
2532,203130.30120437872
2533,203130.30120437872
2534,203130.30120437872
2535,203130.30120437872
2536,203130.30120437872
2537,203130.30120437872
2538,203130.30120437872
2539,203130.30120437872
2540,203130.30120437872
2541,203130.30120437872
2542,203130.30120437872
2543,142781.11521727213
2544,113497.96400634472
2545,113497.96400634472
2546,113497.96400634472
2547,113497.96400634472
2548,107512.00282938869
2549,142781.11521727213
2550,189322.7972146642
2551,181638.72662073444
2552,128371.68952810462
2553,85039.49409435235
2554,113497.96400634472
2555,113497.96400634472
2556,113497.96400634472
2557,113497.96400634472
2558,143517.7003187227
2559,177628.3856765757
2560,177628.3856765757
2561,194930.93959760416
2562,177628.3856765757
2563,177628.3856765757
2564,193288.27347138317
2565,169604.96691417735
2566,193288.27347138317
2567,177628.3856765757
2568,177628.3856765757
2569,194930.93959760416
2570,136517.33168807425
2571,220700.71584959625
2572,136517.33168807425
2573,194930.93959760416
2574,243591.25884086665
2575,126726.85384851457
2576,111609.64220817931
2577,171370.08931466093
2578,93152.86867031333
2579,90999.50870839361
2580,93152.86867031333
2581,93152.86867031333
2582,103278.84103829005
2583,243591.25884086665
2584,169583.8364119894
2585,233580.38745862254
2586,233580.38745862254
2587,138722.28409366572
2588,147439.9397506649
2589,138722.28409366572
2590,251967.68554674013
2591,146683.2114457604
2592,251967.68554674013
2593,266938.5862317018
2594,172415.82651746232
2595,260520.63426212972
2596,251967.68554674013
2597,237792.19584560397
2598,251967.68554674013
2599,348478.49729111773
2600,112179.89912575555
2601,155816.76080652652
2602,96582.96941100937
2603,95837.36282130044
2604,96582.96941100937
2605,96582.96941100937
2606,169583.8364119894
2607,138722.28409366572
2608,177324.65236526582
2609,138722.28409366572
2610,138722.28409366572
2611,147439.9397506649
2612,138722.28409366572
2613,138722.28409366572
2614,147439.9397506649
2615,138050.84144734673
2616,149389.4208983894
2617,138050.84144734673
2618,126491.18826906808
2619,138050.84144734673
2620,162651.27904903083
2621,178053.52449888393
2622,178053.52449888393
2623,201414.00690524984
2624,201414.00690524984
2625,229997.25945348083
2626,178053.52449888393
2627,139695.40862062186
2628,352781.64407186693
2629,427297.1409828164
2630,349771.2214188632
2631,427297.1409828164
2632,352781.64407186693
2633,349771.2214188632
2634,427297.1409828164
2635,187027.85684867494
2636,165010.10352046884
2637,201994.90956238995
2638,205156.61630423478
2639,199064.88879030422
2640,165010.10352046884
2641,138050.84144734673
2642,198628.85907772847
2643,104443.42866330263
2644,113343.61941095025
2645,104443.42866330263
2646,104443.42866330263
2647,104443.42866330263
2648,137832.3600628934
2649,138050.84144734673
2650,147898.17195848146
2651,137832.3600628934
2652,336318.4861547431
2653,215827.14272744136
2654,318996.02107762586
2655,386292.04604726157
2656,279138.3344681996
2657,386292.04604726157
2658,336318.4861547431
2659,318996.02107762586
2660,336318.4861547431
2661,315752.9707238213
2662,386292.04604726157
2663,215827.14272744136
2664,386292.04604726157
2665,336318.4861547431
2666,315752.9707238213
2667,201414.00690524984
2668,201414.00690524984
2669,201414.00690524984
2670,201414.00690524984
2671,201414.00690524984
2672,191630.89769356055
2673,191630.89769356055
2674,191630.89769356055
2675,191630.89769356055
2676,201414.00690524984
2677,178053.52449888393
2678,201414.00690524984
2679,294010.5791562973
2680,294010.5791562973
2681,635820.4329865959
2682,294010.5791562973
2683,635820.4329865959
2684,294010.5791562973
2685,294010.5791562973
2686,205156.61630423478
2687,250739.958440357
2688,205156.61630423478
2689,205156.61630423478
2690,345759.4394368708
2691,205156.61630423478
2692,142540.55149798107
2693,213068.75061916246
2694,185929.55721610034
2695,213068.75061916246
2696,213068.75061916246
2697,141984.30795196164
2698,213068.75061916246
2699,213068.75061916246
2700,213068.75061916246
2701,185929.55721610034
2702,132949.47587251704
2703,99699.85612509794
2704,132949.47587251704
2705,132949.47587251704
2706,132949.47587251704
2707,132949.47587251704
2708,132949.47587251704
2709,132949.47587251704
2710,132949.47587251704
2711,253256.3246192506
2712,377020.642647052
2713,205156.61630423478
2714,205156.61630423478
2715,205156.61630423478
2716,205156.61630423478
2717,205156.61630423478
2718,205156.61630423478
2719,187027.85684867494
2720,165010.10352046884
2721,138050.84144734673
2722,156263.669038339
2723,149389.4208983894
2724,156263.669038339
2725,138050.84144734673
2726,138050.84144734673
2727,149389.4208983894
2728,138050.84144734673
2729,138050.84144734673
2730,138050.84144734673
2731,138050.84144734673
2732,138050.84144734673
2733,138050.84144734673
2734,138050.84144734673
